,Bedroom,Dinning,Livingroom,Bathroom,Kitchen,snowboard,chair,couch,potted plant,bed,dining table,y_test,y_pred
52236,0.0,0.0,0.0,0.0,0.0,0.0,0.80019,0.0,0.0,0.0,0.0,0.0,0.4129260734787481
64542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45156,0.0,0.0,0.0,1.0,0.5133606104830766
81664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86264,1.0,0.8048521283331728
30751,0.0,0.0,0.0,0.0,0.0,0.0,0.85407,0.0,0.0,0.0,0.0,0.0,0.35568294480191603
95543,0.0,0.0,0.0,0.0,0.0,0.56483,0.0,0.0,0.0,0.0,0.0,1.0,0.9249797622768453
98049,0.0,0.0,0.0,0.0,0.0,0.0,0.85627,0.0,0.47237,0.0,0.0,1.0,0.20726844659360522
10248,0.0,0.0,0.0,0.0,0.0,0.0,0.88006,0.0,0.0,0.42627,0.0,0.0,0.6036790386266668
71613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8079,1.0,0.8277663625369504
55622,0.0,0.0,0.0,0.90167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07163090235578444
99739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62757,1.0,0.8248674616158608
41867,0.0,0.0,0.0,0.0,0.0,0.0,0.85569,0.0,0.0,0.0,0.0,0.0,0.35568294480191603
6738,0.0,0.0,0.0,0.0,0.0,0.0,0.68201,0.0,0.0,0.92571,0.0,1.0,0.8442831229906809
70487,0.0,0.0,0.0,0.0,0.0,0.89748,0.0,0.0,0.0,0.0,0.0,1.0,0.9599804577113119
34484,0.0,0.0,0.0,0.0,0.0,0.0,0.85344,0.0,0.0,0.0,0.0,0.0,0.35568294480191603
37544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62749,0.0,1.0,0.7394807890454415
62503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5273,0.0,0.0,0.0,0.24517725568564655
75584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63752,0.0,1.0,0.7394807890454415
8321,0.75762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5181361117677253
73156,0.0,0.0,0.0,0.0,0.0,0.80925,0.0,0.0,0.0,0.0,0.0,1.0,0.9575066616401494
17654,0.0,0.0,0.0,0.0,0.0,0.0,0.71333,0.0,0.0,0.0,0.0,0.0,0.4926873741391029
108276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50959,1.0,0.8347344714828706
46408,0.0,0.75298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5218918591445129
83960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.479,1.0,0.8347344714828706
75321,0.0,0.0,0.0,0.0,0.0,0.0,0.8864,0.0,0.0,0.0,0.0,1.0,0.3475050267102385
35517,0.0,0.0,0.0,0.0,0.0,0.0,0.80579,0.28504,0.65359,0.0,0.0,0.0,0.22569996270039264
45811,0.80258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47291968690254776
76014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62051,1.0,0.8347344714828706
116745,0.7852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4817185332226527
106731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39617,0.0,0.0,0.40435,1.0,0.6284201430716271
28827,0.0,0.0,0.0,0.0,0.0,0.0,0.82748,0.9029,0.0,0.0,0.0,0.0,0.5613363234299128
40798,0.0,0.0,0.0,0.0,0.0,0.54077,0.0,0.0,0.0,0.0,0.0,1.0,0.9248542717747857
98411,0.0,0.79725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.52263102982456
48699,0.0,0.0,0.0,0.89841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07163090235578444
23025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92569,0.0,0.0,0.0,0.0,0.5986489133385179
56837,0.0,0.0,0.0,0.83367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.12986290158427588
80420,0.0,0.0,0.0,0.0,0.0,0.85704,0.0,0.0,0.0,0.0,0.0,1.0,0.959886773315863
113691,0.0,0.0,0.0,0.0,0.0,0.0,0.68808,0.0,0.0,0.0,0.0,0.0,0.4926873741391029
49251,0.83174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4724199433075628
41280,0.0,0.0,0.0,0.76516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1779001111140379
58568,0.0,0.0,0.0,0.0,0.0,0.87061,0.0,0.0,0.0,0.0,0.0,1.0,0.959886773315863
54150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55197,0.0,1.0,0.7120387038931356
46543,0.0,0.0,0.0,0.0,0.0,0.90304,0.0,0.0,0.0,0.0,0.0,1.0,0.9599804577113119
85705,0.77477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4915755190012584
34591,0.0,0.77072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5223998273949308
4073,0.0,0.0,0.0,0.0,0.0,0.54298,0.0,0.0,0.0,0.0,0.0,1.0,0.9248542717747857
102962,0.0,0.0,0.0,0.0,0.0,0.91005,0.0,0.0,0.0,0.0,0.0,1.0,0.9596773353356763
10579,0.0,0.0,0.0,0.0,0.0,0.0,0.86517,0.0,0.0,0.0,0.0,0.0,0.35861114756169693
77320,0.0,0.0,0.0,0.0,0.0,0.0,0.84478,0.0,0.74331,0.0,0.0,0.0,0.17987748770246867
21501,0.0,0.0,0.0,0.0,0.0,0.87598,0.0,0.0,0.0,0.0,0.0,1.0,0.9594771264776052
34664,0.7547,0.0,0.0,0.0,0.0,0.91035,0.0,0.0,0.0,0.0,0.0,1.0,0.9606309649395751
18679,0.0,0.86641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5774399133618702
53900,0.0,0.77773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5223998273949308
15554,0.0,0.0,0.0,0.0,0.0,0.0,0.47277,0.0,0.0,0.82154,0.0,1.0,0.7422427873709528
61209,0.0,0.84433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.595300197700595
85540,0.0,0.0,0.0,0.0,0.0,0.89026,0.0,0.0,0.0,0.0,0.0,1.0,0.9599804577113119
100952,0.0,0.0,0.0,0.0,0.0,0.0,0.5403,0.9169,0.0,0.0,0.0,1.0,0.6156181076481857
73026,0.0,0.0,0.0,0.78422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1523238112569527
9688,0.0,0.0,0.0,0.0,0.0,0.0,0.29696,0.0,0.0,0.0,0.0,0.0,0.5160546806973225
101032,0.0,0.0,0.0,0.0,0.0,0.0,0.32985,0.0,0.72297,0.0,0.0,0.0,0.23948024473888863
58789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65364,1.0,0.8353779721263714
87693,0.0,0.0,0.0,0.0,0.0,0.85716,0.0,0.0,0.0,0.0,0.0,1.0,0.959886773315863
27060,0.0,0.0,0.0,0.0,0.0,0.0,0.65316,0.4679,0.0,0.0,0.0,0.0,0.4795435443317794
43320,0.0,0.0,0.0,0.0,0.0,0.85881,0.0,0.0,0.0,0.0,0.0,1.0,0.959886773315863
99374,0.0,0.0,0.0,0.0,0.0,0.8688,0.0,0.0,0.0,0.0,0.0,1.0,0.959886773315863
82553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47648,0.0,1.0,0.664684518827088
18075,0.0,0.0,0.0,0.0,0.0,0.29971,0.0,0.0,0.0,0.0,0.0,0.0,0.8800943596609517
109719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34295,0.0,0.0,0.6365998769274602
41328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.742,0.76386,0.0,0.0,0.0,0.4866517587872652
74966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92607,1.0,0.701939958181375
98073,0.0,0.0,0.0,0.0,0.0,0.0,0.3704,0.0,0.0,0.0,0.0,1.0,0.5185253729010508
37304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46091,1.0,0.8347344714828706
89,0.0,0.0,0.0,0.0,0.0,0.86299,0.0,0.0,0.0,0.0,0.0,0.0,0.959886773315863
45771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78294,1.0,0.8288447300339016
18695,0.0,0.0,0.0,0.0,0.0,0.52331,0.0,0.0,0.0,0.0,0.0,1.0,0.9254123874941919
48839,0.0,0.77603,0.0,0.79288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.214706443075019
47107,0.0,0.0,0.0,0.0,0.0,0.0,0.70786,0.0,0.81009,0.0,0.0,1.0,0.2578646950465024
54238,0.0,0.0,0.0,0.0,0.81427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2762653116679245
88031,0.86957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4850815722637029
82432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57364,0.0,0.0,0.0,0.0,0.5152949002238554
45421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83867,1.0,0.8366140730367329
52361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86035,1.0,0.8048521283331728
72826,0.0,0.0,0.0,0.0,0.0,0.93488,0.0,0.0,0.0,0.0,0.0,1.0,0.9605705454173208
39070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61396,0.52859,0.0,0.0,0.0,0.46369762436305095
10652,0.0,0.0,0.0,0.0,0.0,0.74576,0.0,0.0,0.0,0.0,0.0,1.0,0.9561336766089104
4844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81783,0.0,0.56222,0.0,1.0,0.5503002374280453
59941,0.0,0.0,0.0,0.0,0.0,0.0,0.85676,0.0,0.0,0.35814,0.0,1.0,0.586946568130491
72196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85168,0.0,1.0,0.7555637982990615
71400,0.0,0.0,0.0,0.85433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12267871272716359
66439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88225,1.0,0.6369582265482713
107196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51181,1.0,0.8347344714828706
116591,0.0,0.0,0.0,0.0,0.0,0.0,0.27942,0.0,0.0,0.0,0.0,0.0,0.5192956774625841
70805,0.0,0.76359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5211111073836387
89242,0.0,0.0,0.0,0.0,0.0,0.0,0.83648,0.0,0.88083,0.0,0.0,0.0,0.12530150643458732
61964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29882,1.0,0.8357750670524523
13107,0.81089,0.0,0.0,0.0,0.0,0.0,0.87079,0.0,0.0,0.52776,0.0,0.0,0.5917895185317907
16301,0.0,0.0,0.0,0.78418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1523238112569527
72894,0.0,0.0,0.0,0.78824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15172370048889194
96904,0.0,0.0,0.0,0.0,0.0,0.56893,0.0,0.0,0.0,0.0,0.0,1.0,0.9249797622768453
69596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78262,0.74523,0.0,0.0,0.0,0.4795519269386637
12990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90493,0.0,0.0,0.25111,1.0,0.6040313935074627
28193,0.0,0.7699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5217332571184164
61831,0.0,0.0,0.0,0.0,0.0,0.33958,0.0,0.0,0.0,0.0,0.0,0.0,0.9172529768565707
104938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91872,0.0,1.0,0.8428306348998206
19393,0.0,0.0,0.0,0.0,0.0,0.0,0.26757,0.0,0.0,0.28676,0.0,1.0,0.5637360250883459
49774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8398,1.0,0.8366140730367329
88117,0.75399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5204019763372553
19817,0.75425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5204019763372553
24514,0.0,0.0,0.0,0.0,0.0,0.0,0.89145,0.0,0.0,0.0,0.0,0.0,0.3443577962801427
69022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47106,0.0,0.43314,0.0,0.28530577938549156
111052,0.0,0.0,0.0,0.0,0.0,0.93067,0.0,0.0,0.0,0.0,0.0,1.0,0.9605705454173208
63714,0.0,0.0,0.0,0.0,0.0,0.85713,0.0,0.0,0.0,0.0,0.85713,1.0,0.8378043725756383
28971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45366,0.0,0.0,0.0,1.0,0.5133606104830766
49057,0.0,0.76325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5211111073836387
73697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49468,0.0,1.0,0.7249873267488326
49388,0.0,0.0,0.0,0.78429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1523238112569527
8343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87615,1.0,0.7581103603035958
64917,0.0,0.0,0.0,0.77294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17953707858786977
94001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65742,1.0,0.8353779721263714
27382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2591,1.0,0.8214538652856053
108809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81619,1.0,0.8301572536446955
97663,0.86651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63696,0.0,0.0,0.6911336860413688
10622,0.0,0.0,0.0,0.0,0.0,0.8174,0.0,0.0,0.0,0.0,0.0,1.0,0.9506988463761814
85387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77814,0.0,0.60085,0.0,1.0,0.6050184650766536
23132,0.0,0.0,0.0,0.0,0.0,0.0,0.46672,0.28199,0.0,0.0,0.0,0.0,0.49272192483819466
71243,0.75937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5181361117677253
81877,0.0,0.0,0.0,0.0,0.0,0.64642,0.0,0.0,0.0,0.0,0.0,1.0,0.9224572269310223
88367,0.0,0.0,0.78876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3777416385020587
72941,0.0,0.0,0.0,0.0,0.0,0.89949,0.0,0.0,0.0,0.0,0.0,1.0,0.9599804577113119
35941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72884,1.0,0.8320341212306719
112128,0.0,0.0,0.0,0.0,0.0,0.86678,0.0,0.0,0.0,0.0,0.0,1.0,0.959886773315863
107259,0.0,0.0,0.0,0.0,0.0,0.0,0.79948,0.0,0.0,0.0,0.0,1.0,0.4199529491756716
101282,0.79005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4742040207714489
14605,0.0,0.0,0.0,0.0,0.0,0.0,0.87546,0.0,0.0,0.0,0.0,1.0,0.34510423935274503
71467,0.0,0.0,0.0,0.0,0.0,0.0,0.91024,0.0,0.0,0.0,0.0,1.0,0.32494701196706804
74638,0.0,0.0,0.0,0.0,0.0,0.9454,0.0,0.0,0.0,0.0,0.0,1.0,0.9605705454173208
71970,0.0,0.0,0.0,0.0,0.0,0.0,0.9112,0.0,0.0,0.62019,0.0,1.0,0.6874627844098626
82764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34861,1.0,0.828994390355606
96762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5269,0.0,0.0,0.9186,0.0,0.60378656757864
90310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78835,0.0,0.0,0.0,0.21966392719927239
112595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91332,0.0,0.0,0.0,0.15738076213971486
105357,0.0,0.0,0.0,0.77135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1730546721054633
97474,0.0,0.8188,0.0,0.0,0.0,0.0,0.80922,0.0,0.0,0.0,0.0,1.0,0.30065804861562967
35078,0.0,0.0,0.75491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3521586360343589
100026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65031,0.0,0.0,0.0,1.0,0.5438054816633391
57117,0.0,0.0,0.0,0.83266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12986290158427588
6091,0.0,0.79585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52263102982456
7861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39865,1.0,0.8312076550449786
44741,0.0,0.0,0.0,0.0,0.0,0.81344,0.0,0.0,0.0,0.0,0.0,1.0,0.9575066616401494
39459,0.0,0.0,0.77162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.42992245369513993
43389,0.0,0.0,0.0,0.0,0.0,0.0,0.74957,0.0,0.0,0.0,0.0,1.0,0.49483208932729633
24677,0.0,0.0,0.0,0.0,0.0,0.54936,0.0,0.0,0.0,0.0,0.0,1.0,0.9248542717747857
