,Bedroom,Dinning,Livingroom,Bathroom,bench,snowboard,chair,couch,potted plant,bed,dining table,y_test,y_pred
70596,0.0,0.0,0.0,0.0,0.87663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57898,0.0,0.0,0.0,0.0,0.59471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61991,0.0,0.0,0.0,0.0,0.0,0.0,0.6305,0.31233,0.0,0.0,0.88094,0.0,0.6
4152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87205,1.0,0.5
17801,0.0,0.76828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
16786,0.0,0.0,0.0,0.0,0.0,0.0,0.91213,0.0,0.0,0.0,0.0,0.0,0.2
50565,0.0,0.0,0.0,0.0,0.0,0.0,0.64529,0.0,0.0,0.0,0.0,0.0,0.8
70191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63327,1.0,1.0
14873,0.0,0.0,0.0,0.0,0.0,0.87422,0.0,0.0,0.0,0.0,0.0,1.0,1.0
103439,0.0,0.0,0.0,0.0,0.79527,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
22965,0.0,0.0,0.0,0.0,0.76745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25254,0.0,0.9
20072,0.0,0.0,0.0,0.0,0.0,0.68018,0.0,0.0,0.0,0.0,0.0,1.0,1.0
117702,0.0,0.82119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
84035,0.0,0.0,0.0,0.0,0.8528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28544,0.0,1.0,1.0
95773,0.0,0.0,0.0,0.77879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79487,0.0,0.0,0.0,0.0,0.0,0.70769,0.0,0.0,0.0,0.0,0.0,1.0,1.0
37322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71463,0.0,1.0,0.9
27156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.443,0.0,0.0,0.0,1.0,0.9
24662,0.0,0.0,0.0,0.0,0.0,0.0,0.41514,0.0,0.0,0.0,0.0,1.0,1.0
38902,0.0,0.76117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
73660,0.0,0.0,0.0,0.0,0.0,0.90593,0.0,0.0,0.0,0.0,0.0,1.0,1.0
367,0.0,0.0,0.0,0.0,0.0,0.59226,0.0,0.0,0.0,0.0,0.0,1.0,1.0
117991,0.0,0.0,0.0,0.0,0.69052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37842,0.0,0.0,0.4
91546,0.0,0.0,0.0,0.0,0.0,0.0,0.78012,0.0,0.83922,0.0,0.0,0.0,0.7
99218,0.0,0.0,0.0,0.0,0.0,0.0,0.63826,0.0,0.0,0.0,0.0,0.0,1.0
21807,0.0,0.0,0.0,0.0,0.0,0.0,0.91109,0.0,0.0,0.0,0.0,0.0,0.0
80672,0.0,0.0,0.0,0.0,0.0,0.0,0.91288,0.0,0.0,0.0,0.0,0.0,0.0
43947,0.0,0.0,0.0,0.0,0.0,0.0,0.3066,0.0,0.0,0.67948,0.0,1.0,0.5
95759,0.0,0.0,0.0,0.0,0.80343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
29081,0.0,0.0,0.0,0.0,0.3049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83216,0.85424,0.0,0.0,0.0,0.2
8458,0.0,0.0,0.0,0.0,0.0,0.82525,0.0,0.0,0.0,0.0,0.0,1.0,1.0
59348,0.0,0.0,0.0,0.0,0.0,0.0,0.29062,0.0,0.0,0.0,0.0,0.0,0.1
105647,0.0,0.0,0.0,0.0,0.0,0.44779,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3400,0.79787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
10174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89276,0.0,0.6
49754,0.0,0.0,0.0,0.0,0.0,0.90746,0.0,0.0,0.0,0.0,0.0,1.0,1.0
47767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57443,0.0,1.0,0.7
186,0.0,0.0,0.0,0.80771,0.0,0.0,0.86069,0.0,0.0,0.0,0.0,0.0,0.1
92626,0.0,0.0,0.80332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102922,0.0,0.0,0.0,0.0,0.0,0.0,0.86146,0.81904,0.0,0.67993,0.0,1.0,0.1
22849,0.0,0.0,0.0,0.0,0.9192,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
95547,0.0,0.0,0.0,0.0,0.73477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73369,0.0,0.0,0.0,0.0
104175,0.0,0.0,0.0,0.0,0.0,0.93034,0.0,0.0,0.0,0.0,0.0,1.0,1.0
94026,0.0,0.0,0.0,0.0,0.63167,0.0,0.40736,0.0,0.0,0.0,0.84253,0.0,0.5
94749,0.0,0.0,0.0,0.0,0.45902,0.0,0.44126,0.0,0.0,0.0,0.0,1.0,0.6
102830,0.0,0.0,0.0,0.0,0.0,0.58515,0.0,0.0,0.0,0.0,0.0,1.0,1.0
40382,0.0,0.0,0.0,0.0,0.0,0.83535,0.0,0.0,0.0,0.0,0.0,1.0,1.0
18658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43153,1.0,1.0
38325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7888,0.0,0.0,0.0,1.0,1.0
78817,0.0,0.0,0.0,0.0,0.75052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
919,0.0,0.0,0.0,0.0,0.83373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
8140,0.0,0.0,0.0,0.0,0.0,0.55106,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3122,0.0,0.0,0.0,0.0,0.34794,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
100232,0.0,0.0,0.0,0.0,0.0,0.79055,0.0,0.0,0.0,0.0,0.0,1.0,1.0
10204,0.0,0.0,0.0,0.0,0.0,0.73667,0.0,0.0,0.0,0.0,0.0,1.0,1.0
41479,0.0,0.0,0.0,0.0,0.0,0.0,0.9081,0.0,0.73619,0.0,0.58404,1.0,0.2
74960,0.0,0.0,0.0,0.0,0.0,0.86645,0.0,0.0,0.0,0.0,0.0,1.0,1.0
22339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69532,0.0,1.0,0.8
87265,0.0,0.0,0.0,0.0,0.0,0.78318,0.0,0.0,0.0,0.0,0.0,1.0,1.0
112413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76953,0.0,0.0,0.0,1.0,0.9
57329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78115,0.0,1.0,0.4
92776,0.0,0.0,0.0,0.0,0.0,0.0,0.91633,0.0,0.0,0.0,0.0,0.0,0.0
109092,0.8045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1
4495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93789,0.0,0.0,0.0,1.0,0.9
28536,0.0,0.8895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
10071,0.0,0.0,0.0,0.0,0.50087,0.0,0.34152,0.0,0.0,0.0,0.0,1.0,0.2
65153,0.0,0.75613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7
47793,0.0,0.0,0.0,0.0,0.0,0.0,0.61589,0.89757,0.80249,0.0,0.46037,1.0,0.1
34179,0.0,0.81154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1
88714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67102,0.0,0.0,0.0,0.0,0.9
95714,0.0,0.0,0.0,0.0,0.0,0.0,0.90011,0.0,0.0,0.0,0.0,0.0,0.1
2351,0.0,0.0,0.0,0.0,0.0,0.88643,0.0,0.0,0.0,0.0,0.0,1.0,1.0
36033,0.0,0.0,0.0,0.0,0.0,0.0,0.67239,0.0,0.91329,0.0,0.0,1.0,0.1
73067,0.0,0.0,0.0,0.75882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
85771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80419,0.0,0.0,0.0,1.0,1.0
9878,0.0,0.0,0.0,0.7917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66010,0.0,0.0,0.0,0.0,0.7484,0.0,0.43931,0.0,0.0,0.0,0.0,0.0,0.2
107315,0.0,0.0,0.0,0.0,0.0,0.0,0.88551,0.0,0.43553,0.0,0.0,0.0,0.2
90682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84732,0.0,1.0,0.2
17512,0.0,0.0,0.0,0.0,0.0,0.0,0.91822,0.0,0.0,0.0,0.0,0.0,0.0
23886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91202,0.0,0.0,0.0,1.0,1.0
104573,0.0,0.0,0.0,0.0,0.70634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66886,0.0,0.0,0.0,0.81389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39629,0.0,0.0,0.0,0.83167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
98961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3125,1.0,1.0
33308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67802,1.0,1.0
50425,0.0,0.0,0.0,0.0,0.0,0.0,0.809,0.79581,0.0,0.0,0.0,0.0,0.6
40355,0.0,0.0,0.0,0.0,0.48462,0.0,0.0,0.38405,0.0,0.0,0.0,0.0,0.8
95806,0.0,0.0,0.0,0.0,0.69975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95534,0.76365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7
35332,0.0,0.0,0.0,0.78038,0.0,0.0,0.0,0.0,0.0,0.0,0.89764,0.0,0.3
67985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30843,0.0,0.0,0.9
77156,0.0,0.83188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
646,0.0,0.0,0.0,0.78027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
57036,0.0,0.0,0.0,0.0,0.54713,0.0,0.0,0.0,0.8732,0.0,0.0,0.0,0.4
924,0.0,0.0,0.0,0.0,0.0,0.91931,0.0,0.0,0.0,0.0,0.0,1.0,1.0
102339,0.0,0.7517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
63209,0.0,0.0,0.0,0.0,0.0,0.77459,0.0,0.0,0.0,0.0,0.0,1.0,1.0
88946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88261,0.0,1.0,0.8
46898,0.0,0.0,0.0,0.0,0.72058,0.0,0.88684,0.33056,0.0,0.32056,0.0,0.0,0.1
104042,0.0,0.0,0.0,0.0,0.0,0.0,0.47609,0.0,0.0,0.0,0.55188,1.0,1.0
29882,0.76501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
23426,0.0,0.0,0.0,0.0,0.64803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65624,0.0,0.0,0.0,0.0,0.0,0.0,0.85459,0.0,0.0,0.0,0.0,1.0,0.0
11395,0.0,0.0,0.0,0.79573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
39949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73868,0.0,1.0,1.0
72443,0.0,0.0,0.0,0.89491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36104,0.0,1.0,1.0
112630,0.0,0.0,0.0,0.0,0.81599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6495,0.0,0.0,0.0,1.0,0.5
4641,0.0,0.0,0.0,0.0,0.0,0.0,0.66758,0.0,0.0,0.0,0.0,0.0,0.9
70915,0.0,0.0,0.0,0.0,0.0,0.0,0.63986,0.0,0.0,0.64981,0.0,1.0,0.7
43720,0.0,0.0,0.0,0.0,0.0,0.0,0.90018,0.0,0.0,0.0,0.0,0.0,0.2
84743,0.0,0.0,0.0,0.0,0.44644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
33876,0.0,0.0,0.0,0.0,0.0,0.90808,0.0,0.0,0.0,0.0,0.0,1.0,1.0
115878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94755,0.0,1.0,1.0
24297,0.79673,0.0,0.0,0.0,0.0,0.0,0.0,0.92036,0.0,0.0,0.0,0.0,0.7
5186,0.86211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9
99948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54228,1.0,0.5
104058,0.0,0.0,0.0,0.0,0.89771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116364,0.0,0.79992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
112617,0.0,0.0,0.0,0.0,0.0,0.0,0.89309,0.0,0.0,0.0,0.0,0.0,0.1
31968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51823,0.0,1.0,0.6
104227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90008,0.0,0.0,0.0,1.0,0.7
44186,0.75349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
114445,0.0,0.0,0.0,0.0,0.0,0.77995,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75141,0.0,0.9
29856,0.0,0.0,0.0,0.0,0.0,0.91625,0.0,0.0,0.0,0.0,0.0,1.0,1.0
66961,0.0,0.0,0.88596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
108398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54392,0.0,0.0,0.0,1.0,0.9
59562,0.0,0.89049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8
108378,0.0,0.0,0.0,0.0,0.0,0.86086,0.0,0.0,0.0,0.0,0.0,1.0,1.0
94584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64268,0.0,1.0,1.0
103413,0.0,0.0,0.0,0.0,0.7333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97540,0.0,0.0,0.0,0.0,0.87254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
20499,0.0,0.0,0.80714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
58117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86956,0.0,1.0
93124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42187,1.0,1.0
113030,0.0,0.0,0.0,0.0,0.76631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9236,0.0,0.75091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7
85503,0.0,0.0,0.0,0.0,0.68431,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6
23623,0.0,0.0,0.0,0.0,0.84288,0.0,0.8343,0.71553,0.0,0.0,0.0,0.0,0.4
17169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9157,0.0,0.0,0.39576,0.0,0.2
38371,0.0,0.0,0.0,0.0,0.0,0.0,0.82408,0.0,0.0,0.0,0.0,1.0,0.3
37953,0.0,0.0,0.0,0.0,0.0,0.49247,0.0,0.0,0.0,0.0,0.0,1.0,1.0
18974,0.0,0.0,0.77959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85
45782,0.0,0.0,0.75495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97328,0.0,0.0,0.0,0.0,0.0,0.0,0.88504,0.87248,0.75954,0.0,0.50492,0.0,0.2
58856,0.0,0.0,0.0,0.80902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91246,0.0,0.0,0.0,0.0,0.32138,0.0,0.0,0.0,0.0,0.0,0.53082,0.0,0.8
74358,0.0,0.0,0.0,0.0,0.0,0.80107,0.0,0.0,0.0,0.0,0.0,1.0,1.0
93804,0.0,0.0,0.0,0.0,0.26058,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1507,0.0,0.0,0.0,0.0,0.39556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
92765,0.0,0.0,0.0,0.7578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83656,0.0,1.0,0.5
23275,0.0,0.0,0.0,0.0,0.84187,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
10892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89346,0.0,1.0,0.9
6529,0.0,0.0,0.0,0.0,0.0,0.82965,0.0,0.0,0.0,0.0,0.0,1.0,1.0
