,Bedroom,Dinning,Livingroom,Bathroom,Kitchen,bench,snowboard,skateboard,surfboard,chair,couch,potted plant,bed,dining table,toilet,tv,refrigerator,y_test,y_pred
39075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6155653778500774
73620,0.84931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5409146623680556
33900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29406,0.0,0.53164,0.68179,0.83031,0.0,0.0,0.0,0.0,0.0,0.0,0.26911870737957694
59662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51297,0.0,0.0,0.0,0.0,0.74841,0.0,1.0,0.38857326480530535
89744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74736,0.0,0.0,0.92023,0.95449,0.0,0.0,0.0,0.0,0.0,0.0,0.2298507462686567
61197,0.0,0.0,0.0,0.0,0.0,0.69298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.18927716300895459
98692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.47924752283060246
65420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34905,0.31984,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5409146623680556
60077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5409146623680556
44841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84285,0.0,0.0,0.0,0.0,0.92264,0.0,0.0,0.0,0.0,1.0,0.9678508617978612
26717,0.0,0.78974,0.0,0.0,0.0,0.0,0.0,0.31955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4963029127258805
64072,0.0,0.0,0.0,0.0,0.0,0.54695,0.0,0.0,0.0,0.7739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10185093832532491
26934,0.0,0.0,0.0,0.84271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.092531433169614
89266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87175,0.0,0.0,0.0,0.0,0.8299949163809028
73271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5815834596883395
73372,0.0,0.0,0.0,0.82336,0.0,0.0,0.0,0.2504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90029,0.0,1.0,0.6465724890168156
40436,0.0,0.0,0.0,0.91301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
5327,0.0,0.75546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5135165897564496
12800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30326,0.37243,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5409146623680556
106995,0.0,0.0,0.0,0.0,0.0,0.72917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055524457947263274
21834,0.82609,0.0,0.0,0.0,0.0,0.0,0.0,0.61995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5815834596883395
15946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5642296800487411
54138,0.88577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4964701709250786
36947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5409146623680556
114839,0.0,0.0,0.0,0.0,0.0,0.0,0.29584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9542387415358231
86604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5042860248263944
11220,0.0,0.0,0.0,0.75197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5525719394561028
101169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30579,0.29653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.47236866743975375
34086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5642296800487411
55871,0.0,0.0,0.0,0.8302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2508472099307689
47027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5105247079539664
105773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32894825708544867
26787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57591,0.0,0.0,0.0,1.0,0.8689111841993453
16387,0.0,0.0,0.0,0.81854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.24631844588753427
26111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6155653778500774
57177,0.0,0.0,0.0,0.0,0.82546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8831,0.0,0.0,0.008300395256916997
80608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94074,0.0,0.0,0.0,0.0,1.0,0.6848766712374637
48656,0.82206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5409146623680556
103639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87092,0.0,0.59803,0.0,0.63184,0.0,0.0,0.0,0.0,0.02222222222222222
12625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34873,0.0,0.0,0.0,0.0,0.92128,0.0,0.0,0.0,0.0,1.0,0.9418960253089207
59370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86517,0.0,0.0,0.0,0.0,1.0,0.7972589479882721
105040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5042860248263944
5107,0.0,0.0,0.0,0.75254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.21757193945610293
36966,0.85116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5409146623680556
43939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6155653778500774
24706,0.0,0.0,0.0,0.0,0.0,0.0,0.91351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
91006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57349,0.0,0.75458,0.0,0.0,0.0,0.0,0.0,0.0,0.36227915804002764
51647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61602,0.0,0.0,0.69714,0.0,0.0,0.0,0.0,1.0,0.766979020339304
1359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87788,0.0,0.0,0.0,1.0,0.8350108481429732
34466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79513,0.0,0.0,0.0,0.0,1.0,0.8232455941318781
28263,0.0,0.78235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5329315502675417
57010,0.77278,0.0,0.0,0.77278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09591402168936819
109503,0.0,0.0,0.0,0.0,0.0,0.79182,0.0,0.0,0.0,0.8315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06800081373808746
44277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7393,0.0,0.0,0.0,0.0,0.7393,0.0,0.0,0.0,0.0,1.0,0.8824986551958478
16867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5042860248263944
72132,0.0,0.0,0.0,0.0,0.0,0.0,0.54688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9913815522145469
93630,0.0,0.76089,0.0,0.0,0.0,0.0,0.86805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9984174193352189
29832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5105247079539664
108974,0.0,0.0,0.0,0.0,0.0,0.0,0.57677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9948598130841122
82316,0.0,0.0,0.0,0.0,0.0,0.53835,0.0,0.31101,0.0,0.34731,0.0,0.56712,0.87052,0.0,0.0,0.0,0.0,0.0,0.6
115497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5569496965258056
6918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5409146623680556
84525,0.78264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5409146623680556
73291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5147566317967589
39484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5815834596883395
11560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6155653778500774
87694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51405,0.0,1.0,0.5272806274618752
51686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66542,0.0,0.27197,0.0,0.0,0.0,0.0,0.0,0.0,0.4493723460055139
89295,0.0,0.0,0.0,0.0,0.0,0.87509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06943358156614014
19816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89788,0.0,0.0,0.08381542699724517
74166,0.0,0.78528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5329315502675417
68846,0.0,0.0,0.0,0.80956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029366391877822102
65206,0.0,0.0,0.0,0.0,0.0,0.0,0.83142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.993394550908271
88703,0.0,0.0,0.0,0.0,0.0,0.0,0.88661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
96144,0.0,0.0,0.0,0.0,0.0,0.0,0.86711,0.0,0.0,0.0,0.0,0.0,0.0,0.44532,0.0,0.0,0.0,1.0,0.9984174193352189
72036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41241,0.0,0.0,0.55415,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6023580454446142
99352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6155653778500774
114256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6765,0.0,0.0,0.0,1.0,0.8689111841993453
106436,0.0,0.78276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85157,0.0,0.0,0.0,0.0,0.0,0.83316,0.0,0.0,0.16558590183998761
96151,0.0,0.0,0.0,0.7868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0804336505976041
77996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91709,0.0,0.0,0.0,0.0,0.0,0.9648373717105565
18712,0.0,0.0,0.0,0.0,0.0,0.62779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10097629902960033
97400,0.0,0.0,0.0,0.0,0.0,0.49177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11254974466266669
57101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55233,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6103468493124493
47532,0.0,0.0,0.0,0.0,0.0,0.8092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06305911492474217
25290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7359558463288085
29470,0.0,0.0,0.0,0.0,0.0,0.0,0.87355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9996563573883162
52920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5642296800487411
6031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85475,0.0,0.0,0.0,0.0,0.8593875998966929
40494,0.765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5409146623680556
74578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76955,0.0,0.0,0.0,1.0,0.8316487963465992
116789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42426,0.0,0.0,0.765,0.0,0.72167,0.0,0.0,0.0,0.0,0.0,0.8151290696715989
97304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48556,0.0,0.0,0.25446,0.59712,0.0,0.0,0.0,1.0,0.7016987996472254
16637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25697,0.0,0.0,0.0,1.0,0.7650244998956695
38103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.44806903871765014
36225,0.0,0.0,0.0,0.0,0.0,0.82834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08723216671504509
16329,0.0,0.0,0.0,0.0,0.0,0.68301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09590465498736804
82450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49858101293060597
42163,0.0,0.0,0.0,0.0,0.0,0.61149,0.0,0.0,0.0,0.0,0.53583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06963219309571642
101718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28629196204232826
26948,0.0,0.0,0.0,0.0,0.0,0.0,0.70194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9993288590604028
57249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5409146623680556
90587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5642296800487411
109223,0.0,0.0,0.0,0.0,0.0,0.0,0.84894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9974297925970574
99570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44806903871765014
18244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5409146623680556
79575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83891,0.0,1.0,0.15035679132785823
61752,0.0,0.87003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5464727330440292
59742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5815834596883395
76234,0.0,0.0,0.0,0.0,0.0,0.0,0.25585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9375720748691563
96361,0.0,0.0,0.0,0.0,0.0,0.0,0.78411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9993288590604028
3755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.746,0.0,0.0,0.93668,0.0,0.0,0.0,0.0,1.0,0.9755555555555556
48379,0.0,0.0,0.0,0.0,0.0,0.0,0.90917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
29822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3495,0.0,0.91525,0.0,0.0,0.91525,0.0,0.0,0.0,0.0,0.0,0.8
65456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5815834596883395
75593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5323757050258437
93153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86781,0.0,0.0,0.49141,0.0,0.0,0.0,0.0,1.0,0.7652118704714254
115474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81713,0.0,1.0,0.4375199695436681
13430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73697,0.73697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5764591236587118
78932,0.0,0.0,0.0,0.0,0.0,0.75831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0823611566880347
57409,0.0,0.0,0.0,0.0,0.0,0.52336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07473121184413387
117169,0.0,0.0,0.82598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3755118358078191
9924,0.0,0.0,0.0,0.0,0.0,0.4881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09787454314535991
190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29517,0.0,0.0,0.0,1.0,0.8600169358462402
8316,0.0,0.75585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5135165897564496
7318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16572195948564636
3730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88373,0.48876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5008484829749796
61238,0.0,0.0,0.0,0.83972,0.0,0.0,0.81364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9982152733143004
94657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5815834596883395
6227,0.0,0.0,0.0,0.0,0.0,0.0,0.31588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9331276304247119
98714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5042860248263944
81456,0.0,0.0,0.0,0.0,0.0,0.0,0.91469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
12260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39462892338444977
91298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47430823692634877
61133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5152791587065895
59218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32894825708544867
102331,0.0,0.0,0.0,0.86831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04244134899547014
8842,0.0,0.0,0.0,0.0,0.0,0.0,0.59745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9948598130841122
23522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72262,0.0,0.0,0.0,0.0,0.8689111841993453
85808,0.0,0.0,0.0,0.0,0.0,0.7388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06879775314826932
92905,0.0,0.0,0.0,0.0,0.0,0.0,0.92312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
22588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83051,0.72897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.487022059277225
73676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46596648724257417
50625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83169,0.0,0.0,0.0,0.0,1.0,0.8329955941318781
