,Bedroom,Dinning,Livingroom,Bathroom,Kitchen,bench,chair,couch,potted plant,bed,dining table,y_test,y_pred
63033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83449,0.0,0.0,0.0,1.0,1.0
23164,0.0,0.75296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
32651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69016,0.0,1.0,1.0
100780,0.0,0.0,0.0,0.0,0.0,0.0,0.94656,0.0,0.0,0.0,0.0,1.0,0.9
115977,0.86169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1
17569,0.0,0.0,0.0,0.0,0.75561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
105896,0.0,0.0,0.0,0.0,0.0,0.45376,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48391,0.0,0.0,0.0,0.0,0.0,0.48653,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48109,0.29298,0.61394,0.0,1.0,0.6
24734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68296,0.0,0.59866,0.26174,0.0,0.4
28185,0.0,0.0,0.0,0.80228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
92897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85309,0.0,1.0,1.0
99341,0.0,0.0,0.0,0.78707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
80400,0.0,0.0,0.0,0.0,0.0,0.9178,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53856,0.0,0.0,0.0,0.0,0.0,0.68316,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111624,0.0,0.0,0.0,0.0,0.0,0.0,0.69147,0.0,0.0,0.45526,0.0,0.0,1.0
39319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49389,1.0,1.0
88241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42396,0.0,0.0,0.0,1.0,0.0
65978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50976,0.0,0.0,0.0,1.0,0.4
100507,0.0,0.0,0.0,0.0,0.0,0.0,0.77246,0.86803,0.0,0.0,0.0,0.0,0.6
30670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64378,0.0,0.0,0.0,1.0,1.0
14821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7747,0.0,0.0,0.0,0.0,0.8
20755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92622,0.88336,0.0,0.0,0.0,0.1
88570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92445,0.0,1.0,1.0
104059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87415,1.0,1.0
16796,0.0,0.0,0.0,0.0,0.0,0.0,0.87935,0.0,0.0,0.0,0.0,0.0,1.0
92516,0.0,0.75443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2
40922,0.0,0.0,0.0,0.0,0.0,0.0,0.43923,0.0,0.0,0.0,0.0,1.0,0.3
100392,0.0,0.0,0.0,0.0,0.0,0.46216,0.0,0.0,0.0,0.0,0.0,0.0,0.1
61589,0.75715,0.0,0.0,0.0,0.0,0.0,0.66009,0.0,0.0,0.0,0.0,0.0,0.7
105792,0.0,0.0,0.0,0.0,0.0,0.0,0.86299,0.0,0.0,0.34808,0.0,1.0,0.8
55062,0.0,0.0,0.0,0.0,0.0,0.63009,0.0,0.0,0.0,0.85483,0.0,0.0,0.3
72788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66151,1.0,0.7
55624,0.0,0.78514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8
8262,0.0,0.0,0.0,0.0,0.0,0.38367,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41856,0.75361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
60851,0.0,0.0,0.0,0.75016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113782,0.0,0.0,0.0,0.0,0.0,0.79026,0.63771,0.0,0.0,0.0,0.0,0.0,0.3
20325,0.0,0.0,0.0,0.0,0.0,0.0,0.80651,0.63485,0.0,0.0,0.0,0.0,0.8
103006,0.0,0.0,0.0,0.0,0.0,0.0,0.55761,0.9098,0.87457,0.0,0.0,0.0,0.2
70000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95191,1.0,1.0
87311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65155,1.0,1.0
24381,0.0,0.0,0.0,0.0,0.0,0.61721,0.0,0.0,0.0,0.0,0.0,0.0,0.3
107575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7339,1.0,0.5
8645,0.0,0.0,0.0,0.0,0.0,0.26487,0.0,0.0,0.0,0.0,0.77119,1.0,0.2
116117,0.0,0.0,0.0,0.0,0.0,0.41361,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110000,0.0,0.0,0.0,0.0,0.0,0.0,0.82242,0.28362,0.82927,0.0,0.2774,1.0,0.1
107754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79107,1.0,1.0
5220,0.0,0.0,0.0,0.0,0.0,0.0,0.72297,0.0,0.0,0.0,0.0,1.0,0.6
92290,0.78188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
8184,0.0,0.0,0.0,0.0,0.0,0.0,0.74812,0.0,0.0,0.74812,0.0,1.0,1.0
56004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63457,0.0,0.57979,0.0,1.0,0.7
95954,0.0,0.0,0.0,0.0,0.0,0.0,0.8553,0.0,0.44599,0.0,0.0,1.0,0.4
44967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31822,1.0,1.0
97261,0.0,0.0,0.0,0.0,0.0,0.0,0.52678,0.0,0.0,0.0,0.0,1.0,0.8
703,0.0,0.0,0.0,0.0,0.0,0.92408,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76847,0.0,0.0,0.0,0.75535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
112153,0.0,0.0,0.0,0.8246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45738,0.0,0.0,0.0,0.0,0.0,0.0,0.90217,0.46768,0.0,0.0,0.85258,1.0,0.8
66861,0.0,0.0,0.0,0.0,0.0,0.767,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93708,0.0,0.0,1.0
94551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36115,0.0,0.0,0.0,0.0,0.9
74789,0.0,0.0,0.0,0.0,0.0,0.48393,0.0,0.0,0.0,0.0,0.0,0.0,0.0
416,0.0,0.0,0.0,0.0,0.0,0.73358,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31269,0.0,0.0,0.0,0.0,0.0,0.0,0.90511,0.0,0.0,0.90511,0.0,1.0,0.4
19550,0.0,0.0,0.0,0.0,0.0,0.3914,0.0,0.0,0.0,0.0,0.0,0.0,0.1
116784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74688,1.0,1.0
118008,0.0,0.0,0.0,0.0,0.0,0.69752,0.0,0.0,0.0,0.0,0.0,0.0,0.8
38151,0.0,0.0,0.0,0.0,0.0,0.85707,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89312,0.0,0.0,0.0,0.0,0.0,0.32271,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82559,0.0,0.0,1.0
46257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7106,0.0,0.0,0.0,1.0,0.7
116403,0.0,0.0,0.0,0.0,0.0,0.0,0.54496,0.0,0.0,0.0,0.0,0.0,0.3
75662,0.0,0.0,0.0,0.0,0.0,0.73746,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53691,0.0,0.0,0.0,0.0,0.0,0.49511,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3993,0.0,0.0,0.0,0.75562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8417,0.0,0.0,0.89226,0.0,0.9
113434,0.82032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
86520,0.0,0.0,0.0,0.0,0.0,0.0,0.90279,0.0,0.0,0.46565,0.0,1.0,0.6
11950,0.79918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
7613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91859,0.0,1.0,1.0
108157,0.0,0.0,0.0,0.0,0.0,0.69219,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117651,0.0,0.0,0.77675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
58257,0.0,0.79516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.255
52361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86035,1.0,0.9
103586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44023,0.82843,0.0,0.69719,0.0,0.5
99619,0.0,0.0,0.0,0.0,0.0,0.0,0.78482,0.0,0.0,0.0,0.0,1.0,0.0
107291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.0,1.0
20293,0.0,0.0,0.0,0.0,0.0,0.92883,0.54481,0.0,0.0,0.0,0.0,0.0,0.5
110637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34081,0.0,1.0,0.9
10957,0.0,0.0,0.0,0.0,0.0,0.44037,0.0,0.0,0.0,0.0,0.0,1.0,0.0
71107,0.0,0.0,0.0,0.0,0.0,0.0,0.85791,0.0,0.0,0.0,0.80139,0.0,0.5
67696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77667,0.73275,1.0,0.3
77434,0.0,0.76096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.42000000000000004
7144,0.0,0.0,0.0,0.81924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
111093,0.0,0.0,0.0,0.7942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90006,0.0,0.0,0.0,1.0,0.5
16591,0.0,0.0,0.0,0.82432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5
117464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34006,1.0,1.0
49247,0.0,0.0,0.0,0.79808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54029,0.0,0.0,0.0,0.0,0.0,0.45749,0.0,0.0,0.0,0.0,0.0,1.0,0.1
19734,0.0,0.0,0.0,0.0,0.0,0.51178,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30924,1.0,1.0
46609,0.0,0.0,0.0,0.0,0.0,0.79127,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86654,0.0,0.0,0.0,1.0,1.0
87932,0.0,0.0,0.0,0.0,0.0,0.0,0.87642,0.0,0.0,0.75368,0.0,0.0,0.9
76972,0.0,0.0,0.0,0.0,0.0,0.0,0.6303,0.0,0.0,0.0,0.0,1.0,0.4
49463,0.0,0.0,0.0,0.0,0.87181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67226,0.0,0.0,0.0,0.0,0.0,0.0,0.49233,0.9133,0.47835,0.0,0.0,0.0,0.4
116569,0.0,0.0,0.0,0.0,0.0,0.0,0.79207,0.0,0.0,0.0,0.0,1.0,0.0
4876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4132,0.0,0.5
93856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80138,0.0,1.0,0.9
107660,0.0,0.0,0.0,0.0,0.0,0.0,0.86281,0.66088,0.84541,0.2911,0.0,0.0,0.2
93214,0.0,0.0,0.76659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
28617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44611,0.0,0.0,1.0,0.4
30139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90433,0.0,1.0,1.0
102230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77612,0.0,0.0,0.0,1.0,1.0
62794,0.0,0.0,0.0,0.0,0.0,0.0,0.59435,0.0,0.0,0.0,0.0,0.0,0.3
27982,0.0,0.0,0.0,0.0,0.0,0.0,0.91035,0.48751,0.78176,0.0,0.86676,0.0,0.4
112677,0.0,0.0,0.0,0.0,0.0,0.0,0.9267,0.0,0.0,0.0,0.0,0.0,0.0
62535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71131,0.0,0.0,0.0,1.0,0.0
1677,0.0,0.0,0.0,0.0,0.0,0.72773,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62446,1.0,0.9
56121,0.0,0.0,0.0,0.0,0.0,0.6979,0.0,0.0,0.0,0.0,0.0,1.0,0.0
35003,0.0,0.0,0.0,0.0,0.0,0.0,0.71498,0.0,0.0,0.0,0.0,1.0,1.0
55722,0.0,0.77776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1
41660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54553,1.0,0.9
24478,0.0,0.0,0.0,0.0,0.0,0.75705,0.0,0.0,0.0,0.0,0.0,0.0,0.1
65798,0.91756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79305,1.0,0.3
98532,0.0,0.0,0.0,0.88269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1470,0.0,0.0,0.0,0.0,0.0,0.0,0.76765,0.0,0.59737,0.42196,0.0,0.0,0.5
79046,0.0,0.0,0.0,0.7966,0.0,0.0,0.59703,0.0,0.0,0.0,0.0,0.0,0.1
60341,0.0,0.0,0.0,0.0,0.0,0.0,0.76868,0.0,0.0,0.0,0.0,1.0,0.1
49131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80162,0.0,0.0,0.0,0.0,0.7
4973,0.0,0.0,0.0,0.76117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31954,1.0,1.0
47372,0.0,0.0,0.0,0.0,0.0,0.8523,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82604,0.0,0.0,0.0,0.80871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85359,0.0,0.0,0.0,0.0,0.0,0.0,0.43441,0.89083,0.61889,0.0,0.0,0.0,0.3
4173,0.0,0.76582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2
46479,0.0,0.0,0.0,0.0,0.0,0.0,0.90001,0.0,0.91121,0.0,0.0,0.0,0.1
3759,0.0,0.0,0.0,0.0,0.0,0.0,0.86528,0.0,0.0,0.0,0.0,0.0,0.1
117730,0.0,0.0,0.0,0.86742,0.0,0.0,0.0,0.0,0.0,0.0,0.39258,0.0,0.9
78565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25426,1.0,1.0
115907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86115,0.0,0.0,1.0
28971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45366,0.0,0.0,0.0,1.0,1.0
16586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84797,1.0,0.8
100758,0.0,0.76331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33401,0.0,0.0,0.0,0.0,0.0,0.60841,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85032,0.75236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9
50401,0.0,0.86585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2
69569,0.0,0.0,0.0,0.0,0.0,0.88001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69636,0.0,0.0,1.0
2569,0.0,0.0,0.0,0.76615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33436,0.0,0.76906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
23981,0.0,0.0,0.0,0.0,0.0,0.0,0.74538,0.0,0.80543,0.0,0.0,1.0,0.5
26787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57591,1.0,0.2
65549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81783,1.0,1.0
15485,0.0,0.0,0.0,0.0,0.0,0.0,0.8199,0.0,0.0,0.0,0.0,0.0,0.9
33081,0.0,0.0,0.0,0.0,0.0,0.0,0.26235,0.0,0.0,0.0,0.0,1.0,0.6
104316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34909,0.0,0.8
78419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65339,0.0,0.0,0.88526,1.0,0.6
98885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86051,0.0,1.0,1.0
17495,0.0,0.0,0.0,0.0,0.0,0.0,0.47048,0.0,0.0,0.0,0.0,1.0,1.0
65363,0.0,0.0,0.0,0.0,0.0,0.0,0.62823,0.34282,0.0,0.0,0.45177,0.0,0.8
94060,0.0,0.7585,0.0,0.0,0.0,0.63362,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70207,0.0,1.0,1.0
37322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71463,0.0,1.0,0.6
57101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55233,0.0,0.0,0.0,1.0,0.7
86898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91309,0.0,0.0,0.0,0.0
63615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4257,1.0,1.0
9709,0.0,0.0,0.0,0.0,0.0,0.76181,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48459,0.0,1.0,0.6
19883,0.0,0.0,0.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25045,1.0,0.8
45284,0.0,0.0,0.0,0.0,0.0,0.0,0.54533,0.0,0.0,0.0,0.0,1.0,0.9
60542,0.0,0.0,0.0,0.82988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
91695,0.0,0.0,0.0,0.0,0.0,0.0,0.86157,0.0,0.3893,0.30512,0.0,0.0,0.5
100070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70782,1.0,1.0
23444,0.0,0.0,0.0,0.0,0.0,0.9321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82316,0.0,0.0,0.0,0.0,0.0,0.53835,0.34731,0.0,0.56712,0.87052,0.0,0.0,0.6
60412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57739,0.0,0.89269,0.90086,1.0,0.0
107227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81629,0.0,0.0,1.0
86341,0.0,0.0,0.0,0.0,0.0,0.38368,0.0,0.37601,0.0,0.0,0.392,0.0,0.4
