,Bedroom,Dinning,Livingroom,Bathroom,bench,snowboard,chair,couch,potted plant,bed,dining table,y_test,y_pred
88027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43594,1.0,1.0
57438,0.0,0.79652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
79901,0.0,0.0,0.0,0.85351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7527,0.88807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28622,0.0,0.0,0.6
86224,0.0,0.0,0.76436,0.0,0.0,0.0,0.0,0.66491,0.0,0.59002,0.0,0.0,0.6
64456,0.0,0.0,0.0,0.0,0.0,0.87577,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38321,0.0,0.38321,0.0,0.0,0.1
63338,0.0,0.0,0.0,0.0,0.0,0.0,0.80065,0.0,0.0,0.0,0.0,0.0,0.7
102919,0.0,0.0,0.0,0.0,0.91524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60870,0.0,0.0,0.0,0.0,0.0,0.0,0.7669,0.82542,0.0,0.0,0.0,0.0,0.9
105528,0.0,0.0,0.0,0.0,0.0,0.85946,0.0,0.0,0.0,0.0,0.0,1.0,1.0
56268,0.0,0.0,0.0,0.0,0.0,0.0,0.41694,0.0,0.0,0.0,0.0,1.0,1.0
83896,0.0,0.0,0.0,0.82734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.584,1.0,1.0
86092,0.0,0.0,0.0,0.0,0.0,0.64048,0.0,0.0,0.0,0.0,0.0,1.0,0.8
17732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61755,0.0,0.0,0.0,1.0,0.5
62573,0.0,0.0,0.0,0.0,0.62252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666
63167,0.0,0.0,0.0,0.0,0.45995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
14321,0.0,0.0,0.0,0.0,0.0,0.8687,0.0,0.0,0.0,0.0,0.0,1.0,1.0
48091,0.0,0.80383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
88887,0.0,0.0,0.0,0.0,0.0,0.0,0.90733,0.0,0.8733,0.0,0.25715,0.0,0.3
9854,0.83238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2
66446,0.0,0.0,0.0,0.0,0.70808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
11942,0.83698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81708,0.0,1.0,0.7
114666,0.0,0.0,0.0,0.0,0.0,0.66355,0.0,0.0,0.0,0.0,0.0,1.0,1.0
60714,0.0,0.0,0.0,0.0,0.75175,0.0,0.0,0.75175,0.91344,0.0,0.0,0.0,0.0
64972,0.0,0.0,0.0,0.0,0.81883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26211,0.0,0.0,0.0,0.0,0.0,0.0,0.76557,0.0,0.0,0.0,0.0,1.0,0.8
85120,0.0,0.0,0.0,0.0,0.0,0.0,0.37635,0.84719,0.0,0.0,0.0,1.0,0.6
82716,0.0,0.0,0.0,0.0,0.0,0.0,0.88881,0.0,0.9161,0.0,0.0,0.0,0.0
112912,0.0,0.0,0.0,0.0,0.44379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14608,0.0,0.0,0.0,0.0,0.0,0.81441,0.0,0.0,0.0,0.0,0.0,1.0,1.0
97214,0.0,0.0,0.0,0.7564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
59042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49587,0.0,0.0,0.3
61401,0.0,0.0,0.0,0.0,0.69328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
78640,0.0,0.0,0.0,0.0,0.65494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16315,0.0,0.0,0.0,0.0,0.63387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99311,0.0,0.0,0.0,0.0,0.53172,0.0,0.0,0.42808,0.0,0.0,0.0,0.0,0.2
18996,0.0,0.0,0.0,0.0,0.0,0.95371,0.0,0.0,0.0,0.0,0.0,1.0,1.0
111935,0.0,0.0,0.0,0.0,0.61714,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
18560,0.0,0.0,0.0,0.79975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73906,0.0,0.7
42584,0.0,0.0,0.0,0.0,0.0,0.79082,0.0,0.0,0.0,0.0,0.0,1.0,1.0
51792,0.0,0.0,0.0,0.0,0.0,0.65746,0.0,0.0,0.0,0.0,0.0,1.0,0.3
112284,0.0,0.0,0.0,0.0,0.81018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46869,1.0,1.0
45049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86717,0.0,1.0,1.0
51315,0.0,0.0,0.0,0.0,0.79025,0.0,0.0,0.0,0.78596,0.0,0.0,0.0,0.0
99633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77821,0.0,0.86554,0.0,1.0,0.9
49268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74535,1.0,1.0
25334,0.0,0.0,0.81017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
107202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81103,1.0,0.4
41547,0.0,0.80855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2
5982,0.0,0.0,0.0,0.0,0.0,0.0,0.84415,0.83844,0.0,0.0,0.72082,1.0,0.5
28402,0.0,0.0,0.0,0.0,0.0,0.89426,0.0,0.0,0.0,0.0,0.0,1.0,1.0
94094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80986,0.0,1.0
42527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41671,0.5984,1.0,0.5
76962,0.0,0.0,0.0,0.0,0.40764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87926,0.0,0.0,0.0,0.0,0.0,0.80141,0.0,0.0,0.0,0.0,0.0,1.0,0.9
27263,0.0,0.0,0.0,0.0,0.0,0.80434,0.0,0.0,0.0,0.0,0.0,1.0,1.0
4407,0.0,0.0,0.0,0.0,0.32767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
23927,0.0,0.0,0.0,0.0,0.89374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61600,0.85149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44369,1.0,1.0
58533,0.0,0.0,0.0,0.0,0.0,0.0,0.65169,0.0,0.89434,0.0,0.0,1.0,0.3
59293,0.0,0.0,0.0,0.0,0.9055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
92759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80918,0.0,1.0,1.0
5671,0.0,0.0,0.0,0.0,0.77314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55412,0.0,0.0,0.0,0.0,0.0,0.75931,0.0,0.0,0.0,0.0,0.0,1.0,1.0
26515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79558,0.0,1.0,1.0
64261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34152,0.0,1.0,1.0
67541,0.0,0.0,0.0,0.0,0.83951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93078,0.0,0.0,0.0,0.0,0.64841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101249,0.0,0.0,0.0,0.0,0.0,0.0,0.29688,0.0,0.0,0.0,0.0,0.0,0.3
8664,0.0,0.0,0.0,0.0,0.0,0.90236,0.0,0.0,0.0,0.0,0.0,1.0,1.0
99161,0.0,0.0,0.0,0.0,0.0,0.0,0.86008,0.0,0.0,0.33998,0.0,0.0,1.0
8800,0.0,0.0,0.0,0.0,0.0,0.0,0.86682,0.0,0.0,0.0,0.0,0.0,0.7
80032,0.0,0.0,0.0,0.0,0.65454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14007,0.0,0.0,0.0,0.0,0.0,0.0,0.40294,0.0,0.0,0.0,0.92897,1.0,0.8
32948,0.0,0.0,0.0,0.76313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
42795,0.0,0.77624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2
56283,0.0,0.0,0.0,0.0,0.0,0.0,0.68725,0.90429,0.85274,0.0,0.3173,0.0,0.2
23597,0.0,0.0,0.0,0.0,0.0,0.84896,0.0,0.0,0.0,0.0,0.0,1.0,1.0
17464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5533,1.0,1.0
6327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88934,0.90522,0.0,0.0,1.0,0.8
4492,0.0,0.0,0.0,0.8206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
83745,0.0,0.0,0.0,0.77267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70534,0.0,0.0,0.75823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2
61842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71685,0.0,0.0,0.0,1.0,0.4
67698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78932,1.0,0.9
112117,0.0,0.0,0.0,0.0,0.7326,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
56408,0.0,0.0,0.0,0.0,0.0,0.0,0.90289,0.0,0.54492,0.0,0.0,0.0,0.2
60256,0.0,0.75529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
16029,0.0,0.0,0.0,0.0,0.81845,0.0,0.73503,0.0,0.0,0.0,0.0,0.0,0.8
106100,0.0,0.0,0.0,0.0,0.0,0.0,0.89139,0.0,0.6309,0.0,0.0,0.0,0.1
45734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78591,0.91917,0.0,0.0,1.0,0.0
86212,0.0,0.0,0.0,0.0,0.62432,0.0,0.0,0.71987,0.0,0.0,0.0,0.0,0.5
53884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81935,0.0,1.0,1.0
80022,0.75478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
93425,0.0,0.0,0.0,0.0,0.0,0.57211,0.0,0.0,0.0,0.0,0.0,1.0,1.0
45588,0.0,0.0,0.0,0.0,0.0,0.53778,0.0,0.0,0.0,0.0,0.0,1.0,1.0
14987,0.0,0.0,0.0,0.0,0.0,0.0,0.41115,0.4539,0.67481,0.76515,0.34933,1.0,0.8
71590,0.0,0.0,0.0,0.0,0.0,0.68834,0.0,0.0,0.0,0.0,0.0,1.0,1.0
11279,0.0,0.0,0.0,0.0,0.0,0.0,0.49214,0.0,0.0,0.0,0.0,0.0,0.3
29997,0.0,0.79287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
103039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48386,0.0,0.0,0.0,1.0,0.4
31834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26252,1.0,0.8
67804,0.89321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
74112,0.0,0.77991,0.0,0.0,0.0,0.25727,0.0,0.0,0.0,0.0,0.0,1.0,1.0
57941,0.0,0.0,0.0,0.0,0.0,0.75613,0.0,0.0,0.0,0.0,0.0,1.0,1.0
40039,0.0,0.0,0.0,0.0,0.65927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7
115405,0.0,0.0,0.0,0.0,0.0,0.0,0.54886,0.0,0.0,0.0,0.0,0.0,0.9
7741,0.0,0.0,0.0,0.0,0.0,0.0,0.67477,0.82268,0.92155,0.0,0.0,0.0,0.3
80314,0.0,0.0,0.0,0.78668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30852,0.0,0.0,0.0,0.0,0.0,0.91321,0.0,0.0,0.0,0.0,0.0,1.0,0.9
95375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89261,0.76963,0.0,0.0,0.0,0.0
37603,0.0,0.0,0.0,0.0,0.75268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
83983,0.0,0.0,0.0,0.0,0.0,0.0,0.84591,0.0,0.0,0.0,0.0,0.0,0.8
8439,0.0,0.0,0.0,0.0,0.45602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89522,0.0,0.0,0.78091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3
102263,0.0,0.0,0.0,0.0,0.75731,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8
80641,0.0,0.0,0.0,0.0,0.0,0.0,0.76046,0.0,0.29066,0.0,0.0,0.0,0.2
96886,0.0,0.0,0.0,0.0,0.0,0.0,0.59694,0.0,0.0,0.0,0.0,1.0,0.8
86751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89707,0.0,0.0,0.0,1.0,0.0
116080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28289,0.30657,0.0,1.0
97322,0.0,0.0,0.0,0.0,0.0,0.65854,0.0,0.0,0.0,0.0,0.0,1.0,1.0
116786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46118,1.0,0.9
83875,0.0,0.0,0.0,0.79372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19818,0.0,0.81381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
102413,0.78979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
9203,0.0,0.0,0.0,0.75486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
52493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82981,0.0,0.0,0.70892,1.0,0.7
378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33606,0.0,1.0
47874,0.0,0.0,0.0,0.0,0.0,0.0,0.44957,0.0,0.0,0.0,0.0,0.0,0.6
91442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81164,0.89296,0.0,0.73868,0.0,0.0
39629,0.0,0.0,0.0,0.83167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
103547,0.0,0.0,0.0,0.0,0.0,0.79391,0.0,0.0,0.0,0.0,0.0,1.0,1.0
66054,0.0,0.0,0.0,0.0,0.0,0.0,0.74479,0.80323,0.0,0.0,0.72895,1.0,0.6
48837,0.86009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9666666666666668
116285,0.0,0.0,0.0,0.0,0.0,0.0,0.4018,0.0,0.0,0.0,0.0,1.0,0.6
105362,0.86554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19431,0.0,0.0,0.0,0.0,0.0,0.80104,0.0,0.0,0.0,0.0,0.0,1.0,1.0
80608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94074,0.0,1.0,0.3
42518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66416,0.0,0.0,0.0,0.0,0.4
56669,0.0,0.0,0.0,0.85541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1
28608,0.0,0.0,0.0,0.0,0.0,0.90597,0.0,0.0,0.0,0.0,0.0,1.0,1.0
57204,0.0,0.0,0.0,0.0,0.42969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
47760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26245,0.0,0.8
83226,0.0,0.0,0.0,0.0,0.0,0.0,0.46934,0.0,0.0,0.0,0.0,1.0,1.0
92727,0.0,0.0,0.0,0.0,0.0,0.88618,0.0,0.0,0.0,0.0,0.0,1.0,1.0
103889,0.0,0.0,0.77763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62904,0.0,0.82251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
54537,0.90032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
105650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32368,1.0,0.6
108778,0.0,0.0,0.0,0.0,0.0,0.7907,0.0,0.0,0.0,0.0,0.0,1.0,1.0
4435,0.0,0.76405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25
37217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76631,0.0,1.0,1.0
35694,0.0,0.0,0.0,0.0,0.57998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111969,0.0,0.0,0.0,0.0,0.0,0.90695,0.0,0.0,0.0,0.0,0.0,1.0,1.0
47277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76505,0.0,0.0,0.0,1.0,1.0
88016,0.0,0.0,0.0,0.0,0.42482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83569,0.0,0.0,0.0,0.0,0.0,0.0,0.728,0.0,0.72534,0.0,0.89732,0.0,0.1
105673,0.0,0.83632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117116,0.0,0.78467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7
116260,0.80809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
81618,0.0,0.0,0.0,0.0,0.35145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23045,0.0,0.0,0.0,0.0,0.53319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104021,0.0,0.0,0.0,0.0,0.0,0.74885,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6728,0.0,0.0,0.0,0.0,0.0,0.0,0.85308,0.0,0.0,0.43784,0.0,0.0,0.5
23301,0.0,0.0,0.81558,0.0,0.0,0.0,0.80526,0.0,0.0,0.0,0.0,0.0,0.2
22550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49428,0.39234,0.0,0.0,0.0,0.6
26668,0.0,0.0,0.0,0.0,0.57716,0.0,0.0,0.88177,0.0,0.0,0.0,1.0,0.1
13723,0.0,0.0,0.0,0.0,0.67079,0.0,0.0,0.0,0.0,0.77269,0.0,1.0,0.5
98597,0.0,0.0,0.0,0.0,0.0,0.0,0.84977,0.0,0.0,0.0,0.0,1.0,0.6
56004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63457,0.0,0.57979,0.0,1.0,0.6
75755,0.0,0.0,0.0,0.0,0.84683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83496,0.0,1.0,1.0
96743,0.0,0.0,0.0,0.0,0.0,0.76459,0.0,0.0,0.0,0.0,0.0,1.0,1.0
84011,0.0,0.0,0.0,0.0,0.79415,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
84563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32542,0.0,0.0,0.0,1.0,0.5
13469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45182,1.0,1.0
24445,0.0,0.0,0.0,0.0,0.0,0.73897,0.0,0.0,0.0,0.0,0.0,1.0,1.0
54491,0.0,0.0,0.0,0.0,0.0,0.0,0.79291,0.88261,0.79291,0.0,0.0,0.0,0.5
106914,0.0,0.0,0.80558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1
63104,0.0,0.0,0.0,0.0,0.0,0.4979,0.0,0.0,0.0,0.0,0.0,1.0,1.0
9815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89545,0.0,0.9
80507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7512,0.0,0.3
94609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78342,0.0,0.0,0.0,1.0,1.0
89786,0.0,0.0,0.0,0.0,0.0,0.73328,0.0,0.0,0.0,0.0,0.0,1.0,1.0
72543,0.0,0.0,0.0,0.0,0.29174,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72626,0.0,1.0,1.0
66840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67464,0.0,1.0,0.4
44438,0.0,0.0,0.0,0.83405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9236,0.0,0.75091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9
45384,0.0,0.0,0.0,0.0,0.0,0.92226,0.0,0.0,0.0,0.0,0.0,1.0,1.0
46281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34266,0.0,1.0,1.0
883,0.0,0.0,0.0,0.0,0.45183,0.0,0.56218,0.0,0.0,0.0,0.0,0.0,0.2
102349,0.0,0.0,0.0,0.0,0.0,0.80939,0.0,0.0,0.0,0.0,0.0,1.0,1.0
34616,0.0,0.0,0.0,0.77663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96420,0.0,0.0,0.0,0.0,0.0,0.71425,0.0,0.0,0.0,0.0,0.0,1.0,1.0
25887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36946,1.0,1.0
114760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48785,1.0,1.0
59450,0.84708,0.0,0.0,0.0,0.0,0.0,0.0,0.38598,0.0,0.0,0.0,1.0,0.6
23628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31954,1.0,1.0
81971,0.0,0.0,0.0,0.0,0.62204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666
25972,0.0,0.7911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9
29906,0.0,0.0,0.0,0.0,0.47329,0.0,0.7188,0.81585,0.0,0.0,0.0,0.0,0.4
104605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28355,1.0,1.0
75108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49551,0.85387,0.37633,0.0,0.3
46670,0.75299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82871,0.0,0.0,0.0,0.0,0.0,0.0,0.89364,0.0,0.0,0.0,0.0,0.0,0.4
59536,0.0,0.75012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
87112,0.0,0.0,0.0,0.89856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59636,0.0,0.0,0.0,0.0,0.63051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68610,0.0,0.0,0.0,0.0,0.81101,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4921,0.0,0.0,0.0,0.0,0.70882,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1
19047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86188,1.0,1.0
45948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84629,0.0,0.0,0.0,1.0,0.7571428571428571
22420,0.0,0.80522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
67740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62871,0.0,1.0,1.0
5160,0.0,0.0,0.0,0.0,0.80474,0.0,0.80474,0.0,0.0,0.0,0.0,0.0,0.0
103659,0.0,0.0,0.0,0.0,0.61522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58325,0.0,0.0,0.0,0.0,0.0,0.76628,0.0,0.0,0.0,0.0,0.0,1.0,1.0
65217,0.0,0.0,0.0,0.0,0.0,0.92294,0.0,0.0,0.0,0.0,0.0,1.0,1.0
83190,0.0,0.0,0.0,0.0,0.0,0.57525,0.0,0.0,0.0,0.0,0.0,1.0,1.0
107985,0.0,0.0,0.0,0.0,0.0,0.0,0.78245,0.0,0.0,0.0,0.0,0.0,0.9
