,Bedroom,Dinning,Livingroom,Bathroom,Kitchen,bench,snowboard,skateboard,surfboard,chair,couch,potted plant,bed,dining table,toilet,tv,refrigerator,y_test,y_pred
2081,0.0,0.0,0.0,0.8485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04112619916273093
38171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69006,0.0,0.0,0.0,1.0,0.871090899881688
77211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4885612239905586
109058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4885612239905586
56605,0.0,0.0,0.80454,0.0,0.0,0.8149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07001424176564218
49253,0.0,0.7758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5381664262114415
35119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52347,0.0,1.0,0.5225712930660127
13511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55542,0.0,0.0,0.0,1.0,0.871090899881688
117800,0.0,0.83809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5381664262114415
77807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52127573558739
77235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65269,0.43251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5926144960148894
82519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0568964368964369
72285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27654,0.0,0.0,0.60424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6262931923891653
1916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65027,0.0,0.0,0.0,1.0,0.871090899881688
101911,0.0,0.0,0.0,0.0,0.0,0.0,0.90136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9984608399049206
35637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4885612239905586
34810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31668,0.0,0.0,0.0,1.0,0.8725400897882263
52993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52127573558739
81169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90968,0.0,0.0,0.0,0.0,1.0,0.9467474898043247
59071,0.0,0.0,0.0,0.0,0.0,0.0,0.83826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9873060254562251
2959,0.80344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5381664262114415
113076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69182,0.0,0.0,0.0,1.0,0.871090899881688
75809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4885612239905586
104550,0.0,0.0,0.0,0.0,0.0,0.0,0.68448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9953352375808316
34195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5068961793759029
35012,0.78269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5381664262114415
24212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83038,0.0,0.0,0.64251,0.0,0.0,0.0,0.0,1.0,0.6396936047232431
64194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84449,0.62016,0.47564,0.0,0.0,0.0,0.0,1.0,0.6
15282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66267,0.0,0.79569,0.85535,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8504841267413907
9739,0.0,0.0,0.0,0.0,0.0,0.44043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22094266843954377
76179,0.0,0.0,0.0,0.0,0.0,0.37891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17864800160364722
118189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41432,0.0,0.91617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1593662972435351
36539,0.0,0.0,0.0,0.77554,0.0,0.0,0.0,0.29375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13071464984807257
53158,0.0,0.0,0.0,0.0,0.0,0.85942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08058646091974027
16404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91948,0.0,0.0,0.0,0.0,1.0,0.9791028229122787
16556,0.0,0.0,0.0,0.0,0.0,0.0,0.90864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9971950171201105
65692,0.0,0.79065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5381664262114415
59411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3301,0.0,0.0,0.0,0.0,0.8214,0.0,0.0,0.0,0.0,0.0,0.8747644047507268
98841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3943795078475564
232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4885612239905586
65443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5003362109348487
106441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6254706135757184
111604,0.0,0.0,0.0,0.77855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12564606512753776
5993,0.0,0.0,0.0,0.84344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22898774491901355
28975,0.0,0.79572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5381664262114415
17569,0.0,0.0,0.0,0.0,0.75561,0.0,0.0,0.57231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14940425023715226
114269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26862,0.0,0.0,0.0,0.0,0.0,0.0,0.25403,0.71418,0.0,1.0,0.3810005466732018
72905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.296956662996558
72415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6103418766983536
52692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4885612239905586
34250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46555,0.0,0.0,0.0,1.0,0.871090899881688
85021,0.0,0.0,0.0,0.0,0.0,0.0,0.90625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9971950171201105
12271,0.0,0.0,0.0,0.0,0.0,0.0,0.92055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
19246,0.0,0.0,0.77946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3358122766384634
36578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68048,0.0,0.0,0.82022,0.0,0.0,0.7377165267207737
1284,0.0,0.0,0.0,0.0,0.0,0.34193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2364243926203021
59979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73659,0.0,0.46349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6260246715911586
6126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64255,0.0,0.62739,0.90671,0.87002,0.0,0.0,0.0,0.0,0.0,0.0,0.30013331238427793
82190,0.0,0.0,0.0,0.0,0.0,0.66013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12028484807892825
74230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5003362109348487
4409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43579,0.85622,0.0,0.0,0.2234787978712709
21954,0.0,0.0,0.0,0.0,0.0,0.0,0.83257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9923831798741503
84837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31447,0.0,0.0,0.0,0.0,0.0,0.69044,0.0,1.0,0.32502134383996995
102421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5003362109348487
2085,0.0,0.0,0.0,0.0,0.0,0.0,0.74684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9972220300336619
74169,0.0,0.0,0.0,0.78055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.12014214170386366
86811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71561,0.82022,0.0,0.0,0.0,0.0,0.0,1.0,0.7858940904967188
83140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74302,0.0,0.0,0.0,0.0,1.0,0.8390249371991146
93788,0.0,0.0,0.0,0.0,0.0,0.0,0.8405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9892706619984647
92013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4885612239905586
50650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5381664262114415
115842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89958,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5203199843548836
30624,0.0,0.76974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5381664262114415
45349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36149,0.0,0.0,0.4885612239905586
58402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45701,0.0,0.0,0.0,0.0,0.7987181726089607
88699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6151,0.0,0.85293,0.90544,0.45763,0.0,0.0,0.0,0.0,0.0,1.0,0.2
92821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48026,0.0,0.0,0.0,0.0,0.0,0.72897,0.0,0.0,0.0,0.0,0.871090899881688
111096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80882,0.0,0.0,0.0,0.0,1.0,0.8321056310151025
72404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5665083981871717
38440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5003362109348487
42054,0.0,0.0,0.0,0.0,0.0,0.66904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09866322645730662
96522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90424,0.0,0.0,0.0,0.0,1.0,0.8449631892964629
115610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5087130740299185
88352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27708,0.45856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6454478866588992
54019,0.0,0.0,0.0,0.0,0.0,0.0,0.92805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
79914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6260246715911586
3029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84135,0.0,0.0,0.0,0.0,0.0,0.0,0.1212355878228089
63499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88813,0.60368,0.8717,0.0,0.69032,0.0,0.0,0.0,0.0,0.0
111923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6260246715911586
62952,0.0,0.0,0.0,0.0,0.0,0.46932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11443444107174623
64399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6260246715911586
101025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5657247905943824
32554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71266,0.0,0.0,0.0,1.0,0.871090899881688
111644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5381664262114415
74841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78339,0.0,0.0,0.0,0.0,0.0,0.39706,0.0,0.0,0.0,1.0,0.8653818491343813
117944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7782,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6513355338100304
22318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47222,0.87429,0.0,0.0,0.47601,0.0,0.0,0.0,0.0,0.3844047619047619
23065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52127573558739
42084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88751,0.0,0.0,0.0,0.0,0.0,0.85517,0.0,0.0,0.0,1.0,0.8289014412332177
38809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72922,0.72922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.44694620673346674
87710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5003362109348487
95770,0.0,0.0,0.0,0.0,0.0,0.49996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09248724635227427
29346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52127573558739
112518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45748,0.0,0.0,0.63298,0.0,0.0,0.0,0.0,0.9291,0.0,0.0,0.730952380952381
101580,0.0,0.0,0.0,0.78982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1118060048074357
100313,0.0,0.0,0.0,0.0,0.82686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
105655,0.0,0.0,0.0,0.87474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023428676558933076
71260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5003362109348487
15898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86301,0.86301,0.92658,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33346090573695875
86499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82978,0.0,1.0,0.1620374758633854
54655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45535,0.0,0.0,0.0,1.0,0.7987181726089607
