,Bedroom,Dinning,Livingroom,Bathroom,Kitchen,bench,snowboard,skateboard,surfboard,chair,couch,potted plant,bed,dining table,toilet,tv,refrigerator,y_test,y_pred
87855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4679,0.3964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5022098673482969
78743,0.0,0.0,0.0,0.0,0.0,0.0,0.87396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
17047,0.0,0.0,0.0,0.0,0.0,0.0,0.47814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
62979,0.0,0.0,0.75166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.40366292478814836
18527,0.0,0.80908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5405098957120857
51289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68806,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6035145081359594
54769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83872,0.0,0.87032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7857575757575758
63104,0.0,0.0,0.0,0.0,0.0,0.0,0.4979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3426,0.0,0.0,0.0,0.0,0.0,0.0,0.72828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
45002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5405098957120857
49048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28389,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5405098957120857
91060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64003,0.0,0.0,0.0,1.0,0.8960077540772371
19827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91057,0.0,0.0,0.1596172946488144
2737,0.0,0.0,0.0,0.80935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09630288398211426
102830,0.0,0.0,0.0,0.0,0.0,0.0,0.58515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9981981981981981
26366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62718,0.0,0.0,0.0,1.0,0.8960077540772371
53639,0.0,0.0,0.0,0.0,0.0,0.0,0.87703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
9399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5701726531941885
94840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49357,0.72995,0.0,0.0,0.0,0.0,0.46595,0.0,0.0,0.0,1.0,0.8637900902056515
28092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5385436551857452
25893,0.0,0.0,0.0,0.0,0.0,0.0,0.87894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
87932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87642,0.0,0.0,0.75368,0.0,0.0,0.0,0.0,0.0,0.8764970960631532
45833,0.0,0.0,0.0,0.0,0.0,0.0,0.65889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6371428571428571
110771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79179,0.0,0.0,0.0,1.0,0.8502628029207067
58134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5841,0.0,0.0,0.0,0.0,0.0,0.0,0.2009074732851869
27608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32270504100650393
8422,0.0,0.83176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5405098957120857
21460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5030296584353102
48604,0.0,0.0,0.0,0.0,0.0,0.0,0.54663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9981981981981981
110089,0.0,0.0,0.0,0.0,0.0,0.51679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.11234151449945906
114467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.24121362263608104
81864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8971,0.0,0.83316,0.0,0.0,0.6397,0.0,0.0,0.0,0.0,1.0,0.593758683357501
90316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5522614052152436
108725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5030296584353102
90380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53088,0.0,0.0,0.0,0.0,1.0,0.710841446870069
55733,0.0,0.0,0.78038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3825113837953761
51043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52726,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5719375155541887
111309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39758,0.0,0.0,0.3157,0.0,0.0,0.0,0.0,1.0,0.5284890558736226
95152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49385584185174647
3630,0.0,0.0,0.0,0.0,0.0,0.0,0.73212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
5414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76907,0.0,0.0,0.89558,0.0,0.0,0.0,0.0,1.0,0.901401725819874
46226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84563,0.0,1.0,0.20957178577416355
16977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73687,0.0,0.87354,0.33234,0.53997,0.0,0.55515,0.0,0.0,0.0,1.0,0.2074074074074074
26184,0.0,0.0,0.0,0.0,0.0,0.0,0.86474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
18097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5030296584353102
86318,0.0,0.0,0.0,0.0,0.0,0.0,0.88671,0.29427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
21155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5871232367688412
71085,0.0,0.0,0.0,0.75121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03727021506668269
24831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94766,0.0,0.0,0.09965708250481241
29405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7106,0.0,0.80097,0.0,0.0,0.0,0.0,0.0,0.0,0.3063348114302637
41025,0.0,0.0,0.0,0.89105,0.0,0.0,0.0,0.47187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007441860465116279
1315,0.0,0.0,0.0,0.0,0.0,0.83372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08221779489673287
30047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3251361333164273
8184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74812,0.0,0.0,0.74812,0.0,0.0,0.0,0.0,1.0,0.8242556171333391
109652,0.0,0.0,0.0,0.0,0.0,0.0,0.9226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
38898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27839,0.0,0.0,0.0,0.0,0.0,0.25245,0.0,1.0,0.5405098957120857
31952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44202,0.78078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4812286815246825
92292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68847,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6035145081359594
83448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.17185912269378328
35342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73928,0.0,0.0,0.87287,0.0,0.0,0.0,0.0,1.0,0.7398652686567255
90392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87814,0.0,0.82466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.23969926972935643
53615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82323,0.8957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5270924521970592
34042,0.0,0.0,0.0,0.0,0.0,0.0,0.84374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9963793333574721
53764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5449129873718754
100218,0.0,0.0,0.0,0.0,0.0,0.71385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07991922262313561
85645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5234104604001794
25834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91641,0.0,0.0,0.61401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3493784561836468
60987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5449129873718754
33686,0.0,0.0,0.0,0.0,0.0,0.85402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08221779489673287
79005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5405098957120857
21666,0.0,0.0,0.0,0.0,0.0,0.0,0.74207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
56953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5647682429844191
84775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46569,0.0,0.0,0.0,0.0,0.0,0.58863,0.0,0.0,0.0,1.0,0.8599147280498697
69088,0.0,0.0,0.0,0.0,0.0,0.53603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11234151449945906
6988,0.0,0.86393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5405098957120857
116462,0.0,0.0,0.0,0.8193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.20543197852321496
117414,0.0,0.0,0.0,0.0,0.0,0.67462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10789817867980153
99090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48003,0.0,0.0,0.0,0.0,1.0,0.7973799084085306
117589,0.0,0.0,0.0,0.0,0.80868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32771362476993754
93176,0.79264,0.0,0.0,0.75799,0.0,0.0,0.0,0.63367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
27345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30179,0.0,1.0,0.5405098957120857
113849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5385436551857452
71503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40277,0.311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.48182906538342773
80999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54109,0.0,1.0,0.5032906786965015
53238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38398,0.0,1.0,0.6212375734758487
92538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86218,0.86182,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.35321364015862233
65175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5030296584353102
105889,0.0,0.0,0.0,0.0,0.0,0.0,0.74912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
103136,0.0,0.0,0.0,0.0,0.0,0.0,0.43123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9972972972972972
48355,0.0,0.0,0.0,0.0,0.0,0.53205,0.0,0.0,0.0,0.0,0.0,0.0,0.60186,0.0,0.0,0.0,0.0,0.0,0.11875
77966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33472,0.0,0.90194,0.87313,0.87899,0.0,0.0,0.0,0.0,0.0,0.0,0.11909924937447873
78416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4236,0.0,0.33107,0.0,0.88429,0.0,0.33107,0.0,0.0,0.0,0.0,0.205
46608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5062,0.0,0.0,0.0,0.0,1.0,0.7973799084085306
37489,0.0,0.0,0.0,0.0,0.0,0.0,0.75307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
69458,0.0,0.0,0.0,0.76119,0.0,0.0,0.0,0.53643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1950268956650525
24161,0.0,0.0,0.0,0.0,0.77943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92469,0.0,0.0,0.04387682013152677
99306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5449129873718754
41899,0.0,0.0,0.0,0.0,0.0,0.0,0.39314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9920341394025604
